61.911225367820563, 0.24961992590764012, -4.2564308412176409e-06, -6.4754100788695185e-06
62.036589923518726, 0.12137236597993799, 7.4884623001428059e-06, -1.7383065633264458e-05
61.903475529308068, 0.10232937760802577, 3.4187410955917928e-06, -1.6429111281375788e-05
61.863170989019011, 0.30230528108071075, 3.9940638619851625e-06, -9.7273365761379814e-06
62.025820021026206, 0.28714953735372045, 1.3500901729700792e-05, -1.3320564063254878e-05
61.919653491774824, 0.37265872471435391, -8.32083807724063e-07, -2.3344234980866896e-05
61.918214354833594, 0.53196749789232922, -3.8281998627007809e-05, -1.784465408366376e-06
61.982470174906595, 1.0007132120957716, 4.4710333777645148e-05, -3.3021741438763706e-06
61.887153298289057, 0.26619953572116817, 5.9735857540885214e-06, 1.4199117380760416e-07
61.900977994045981, 0.088277101652387904, 9.6399739075443969e-06, 1.6011771162323119e-06
61.980846412633369, 0.07536794573686223, 2.551305188960378e-06, 7.0123393121697429e-06
61.898237552122275, 0.25945518381163968, 2.0161441336566716e-06, 1.0730062984251679e-06
61.959679948230566, 0.10616263391634753, -3.8921834156476806e-06, -5.5258097273833459e-06
61.821620587031823, 0.36133654251763808, -8.2979567548522206e-06, -1.1403824479102601e-05
61.967417938302418, 0.048860536278313188, -1.0883592853853614e-05, -5.8016134981201551e-06
61.851951545471032, 0.56249010264553756, 4.6939570925930798e-06, 3.4713687776639743e-05
61.983598731852538, 0.41430708488084977, -3.1863357212951401e-05, -3.6316073125423907e-06
61.850339976683244, 0.22392663557531303, -4.0710776966664246e-06, 6.5218084187259951e-06
61.900671808940324, 0.18811293375378754, -1.4811761961664026e-05, -8.0521467213445992e-06
61.938087532732389, 0.36853762590019629, 9.7576563220802677e-06, 1.6223311180405286e-05
61.941493134133651, 1.1865303720666489, -3.462580568501341e-05, -9.9150153575729192e-06
61.851764605777333, 0.50394386747929398, -1.7805340471074483e-05, 3.3603890201294085e-05
61.855356890007144, 0.089896530233053329, 3.2098044395357122e-06, 3.8658281279167475e-06
61.860013852778224, 0.062275299055658387, -1.1551674142491232e-05, 6.6309727507810213e-06
62.038130330088656, 0.13099960647775422, -6.6501444943344797e-06, -6.0611104835238229e-07
61.914178164680749, 0.33114838685482545, 2.6128801023334392e-06, 1.6648875176980186e-05
61.92234982675766, 0.1697813588719583, 7.9779869677353088e-06, -1.0694695954095949e-06
62.024318178240144, 0.26012786511453134, 7.7546310872455151e-06, 7.6851060664063921e-06
61.974000149700103, 0.27514578908338566, -3.0709252091631322e-06, 1.6076566051910419e-05
61.932163442018343, 0.1695945206173281, -4.4439882223894111e-07, -1.082641978702436e-05
62.015614212080379, 0.28973442416869588, 1.4158990145796097e-05, -6.7007324967265182e-06
61.907829706114441, 0.26358348682497384, -9.24359924163782e-06, -1.3644717389930209e-05
61.987013196286831, 0.4027547197935118, -5.655491771998863e-06, 5.8581417318285597e-06
62.009788146044251, 0.40064841780606592, -1.5629599980090508e-06, 2.0220177766371342e-05
61.876946589758241, 0.44350887202107647, -1.6509438363453146e-05, 1.8903113723752171e-05
62.007307547236927, 0.51245816295619406, 1.7691580914855357e-05, 1.469951623445416e-05
61.857906912239535, 0.29167177359093194, -1.1410915699822916e-05, -1.3419898308324665e-05
61.965616728968101, 0.21080482486380803, -2.0711265630742122e-05, 5.6603640838867168e-06
61.9122132332935, 0.22646123400411364, -4.5947125673569954e-06, -1.5707470015904517e-05
61.897160097398114, 0.34080254968565182, -1.5891136998594517e-05, -2.7393663244623435e-08
